,address,bike_stands,last_update,lat,lng,name,status
342,32 RUE CHAMPIONNET - 75018 PARIS,22,2017-09-29 22:53:48,48.895470370399146,2.349865450921441,18101 - CHAMPIONNET,OPEN
343,7 QUAI DE METZ - 75019 PARIS,33,2017-09-29 22:58:47,48.89106,2.3865,19123 - QUAI DE METZ,OPEN
344,32 RUE CAMBRONNE - 75015 PARIS,62,2017-09-29 23:00:22,48.845831419610754,2.301753086991115,15011 - THEBAUD RUE DE CAMBRONNE,OPEN
345,FACE 28 RUE FRANCOIS TRUFFAUT - 75012 PARIS,66,2017-09-29 22:59:54,48.83350833245743,2.386133168700345,12033 - SAINT EMILION,OPEN
346,2 RUE GODOT DE MAUROY - 75009 PARIS,22,2017-09-29 22:53:47,48.869956681574806,2.326599657113696,09034 - GODOT DE MAUROY,OPEN
347,90 AVENUE DU MAINE - 75014 PARIS,48,2017-09-29 23:02:21,48.83788362776244,2.322551640018162,14035 - MAINE GAITE,OPEN
348,FACE AU 1 RUE LECORBUSIER - 92100 BOULOGNE-BILLANCOURT,46,2017-09-29 22:59:46,48.83799829528177,2.240846664821182,21009 - LECORBUSIER (BOULOGNE-BILLANCOURT),OPEN
349,44 BOULEVARD DE BELLEVILLE - 75020 PARIS,48,2017-09-29 23:01:38,48.868940642855314,2.381282601102786,20039 - COURONNES,OPEN
350,4 RUE DES BELLES FEUILLES - 75016 PARIS,23,2017-09-29 23:00:38,48.86585549636314,2.282859908979733,16010 - BELLES FEUILLES,OPEN
351,2 RUE BALZAC - 75008 PARIS,30,2017-09-29 23:01:21,48.87288299097443,2.299972932642669,08052 - WASHINGTON,OPEN
352,105 RUE JOUFFROY D'ABBANS - 75017 PARIS,41,2017-09-29 22:58:20,48.88185715074461,2.301138378176729,17026 - WAGRAM COURCELLES,OPEN
353,73 RUE DU GENERAL LECLERC - 94270 LE KREMELIN BICETRE,20,2017-09-29 22:55:23,48.81047749960048,2.358172896462481,42702 - LECLERC (KREMLIN BICETRE),OPEN
354,89 RUE DE L'ABBE CARTON - 75014 PARIS,24,2017-09-29 22:57:44,48.82774626607583,2.320714098089133,14110 - ABBE CARTON,OPEN
355,3 BOULEVARD DE DENAIN - 75010 PARIS,25,2017-09-29 23:00:37,48.87904931076023,2.354159095958248,10152 - GARE DU NORD 2,OPEN
356,2 AVENUE DE LA PORTE DE MONTROUGE - 75014 PARIS,33,2017-09-29 22:55:01,48.82341630050286,2.322936857107952,14107 - PORTE DE MONTROUGE 2,OPEN
357,60 RUE DU THEATRE - 75015 PARIS,53,2017-09-29 22:57:09,48.84817034136516,2.289906646457531,15031 - THEATRE,OPEN
358,1 RUE DES BOULETS - 75011 PARIS,41,2017-09-29 22:59:09,48.84925926211519,2.391754614194301,11010 - ST ANTOINE GONNET,OPEN
359,37 AVENUE BOSQUET - 75007 PARIS,50,2017-09-29 23:01:48,48.85865170952645,2.303716580234576,07021 - BOSQUET SAINT DOMINIQUE,OPEN
360,89 AVENUE RAYMOND POINCARE - 75016 PARIS,25,2017-09-29 22:57:28,48.870306124369975,2.285074541420228,16005 - POINCARE VICTOR HUGO,OPEN
361,ANGLE AVENUE JEAN MONNET ET BOULEVARD DES ILES -  92130 ISSY LES MOULINEAUX,31,2017-09-29 22:52:39,48.8234505470138,2.249665298288027,21303 - ILES (ISSY LES MOULINEAUX),OPEN
362,13 RUE FRANQUET - 75015 PARIS,36,2017-09-29 22:58:01,48.83285390827691,2.306898478208195,15041 - LABROUSTE,OPEN
363,18 RUE MARIE ANDREE LAGROUA - 75013 PARIS,61,2017-09-29 23:00:17,48.828595283857425,2.380220606266108,13055 - LAGROUA,OPEN
364,FACE AU 128 RUE DES ENFANTS DU PARADIS - 92100 BOULOGNE BILLANCOURT,40,2017-09-29 21:32:24,48.833174958910085,2.257005867300889,21021 - PARADIS (BOULOGNE-BILLANCOURT),OPEN
365,148 QUAI DE JEMMAPES - 75010 PARIS,15,2017-09-29 23:00:40,48.87742034308959,2.366011448983217,10025 - ECLUSES SAINT MARTIN,OPEN
366,27 RUE BOYER - 75020 PARIS,18,2017-09-29 22:56:03,48.868910127448686,2.392020489286297,20121 - MENILMONTANT BOYER,OPEN
367,2 RUE ROUVET - 75019 PARIS,47,2017-09-29 23:01:08,48.8933800500227,2.38499975689617,19011 - ROUVET DAMPIERRE,OPEN
368,28 AVENUE DE CHOISY - 75013 PARIS,24,2017-09-29 22:54:25,48.82190796881169,2.363334710614756,13038 - CHOISY POINT D'IVRY,OPEN
369,27 RUE THERESE - 75001 PARIS,25,2017-09-29 22:58:43,48.86648351450895,2.334433421223788,01016 - OPERA PYRAMIDES,OPEN
370,6 RUE FRANCAISE - 75001 PARIS,37,2017-09-29 22:54:33,48.8640650469499,2.34759791271647,01102 - FRANCAISE – MAUCONSEIL,OPEN
371,face au 4 rue Lucien Bossoutrot angle Bd Martial Valin - 75015 PARIS,38,2017-09-29 22:57:59,48.83654,2.27414,15057 - BOSSOUTROT - MARTIAL VALIN,OPEN
372,4 RUE JEAN DE LA FONTAINE - 75016 PARIS,69,2017-09-29 22:57:41,48.852786944099584,2.275580584185594,16025 - FONTAINE RAYNOUARD,OPEN
373,1 BIS RUE DE SIAM - 75016 PARIS,16,2017-09-29 23:00:43,48.861720329027264,2.275346568555312,16017 - RUE DE SIAM,OPEN
374,57 RUE DES FRERES FLAVIEN - 75020 PARIS,23,2017-09-29 23:01:58,48.8780992764359,2.41104629853209,20029 - PORTE DES LILAS,OPEN
375,GARE ROUTIERE - ARRET TRAM - 92210 SAINT CLOUD,50,2017-09-29 22:55:37,48.843126205966946,2.222189235680779,22101 - GARE ROUTIERE ( SAINT CLOUD),OPEN
376,41 RUE DU REPOS - 75020 PARIS,33,2017-09-29 23:01:13,48.859358523592554,2.389613136684456,20131 - REPOS,OPEN
377,7 RUE SAINT DENIS - 75001 PARIS,50,2017-09-29 22:58:05,48.859150287255645,2.347620087684511,01003 - RIVOLI SAINT DENIS,OPEN
378,RUE GUY MOQUET - 75017 PARIS,45,2017-09-29 22:55:01,48.8928229630235,2.3268034898348,17001 - GUY MOQUET,OPEN
379,10 RUE BOUCHER - 75001 PARIS,25,2017-09-29 23:02:26,48.85946238924527,2.344366128446111,01010 - PONT NEUF,OPEN
380,3 RUE BROCHANT - 75017 PARIS,21,2017-09-29 22:54:34,48.88818698581028,2.316861143151153,17016 - BROCHANT,OPEN
381,37 RUE DE LA ROQUETTE - 75011 PARIS,23,2017-09-29 22:58:45,48.85510629540472,2.373424541930557,11002 - ROQUETTE THIERE,OPEN
382,RUE PIERRE ET JOSEPH DESAULT - 75013 PARIS,19,2017-09-29 22:53:40,48.821138751437616,2.378718606608679,13120 - VITRY DESAULT,OPEN
383,FACE 4 BD MALESHERBES - 75008 PARIS,64,2017-09-29 22:57:06,48.87042188343355,2.323288994791708,08004 - MALESHERBES PASQUIER,OPEN
384,30 RUE PIAT - 75020 PARIS,21,2017-09-29 23:00:54,48.87195626635528,2.384981390278095,20113 - PARC DE BELLEVILLE,OPEN
385,80 RUE DE L'AQUEDUC - 75010 PARIS,29,2017-09-29 22:59:37,48.88384326568884,2.367110644031659,10036 - AQUEDUC,OPEN
386,136 RUE DE PARIS - 94220 CHARENTON,28,2017-09-29 22:54:33,48.8266572063246,2.405876723011083,42207 - PARIS 3 (CHARENTON),OPEN
387,42 ALLEE VIVALDI - 75012 PARIS,27,2017-09-29 23:01:15,48.841923663276546,2.389728979467376,12028 - VIVALDI,OPEN
388,9 RUE DE DANTE - 75005 PARIS,20,2017-09-29 23:02:26,48.850977229793614,2.346076825913541,05008 - ST GERMAIN-DANTE,OPEN
389,189 RUE SAINT DENIS - 75002 PARIS,31,2017-09-29 22:56:34,48.86614574652862,2.350844595287827,02003 - ALLEE PIERRE LAZAEFF,OPEN
390,PLACE DU LIEUTENANT HENRI KARCHER - 75001 PARIS,31,2017-09-29 23:00:11,48.86343050194121,2.340169767017624,01026 - COLONEL DRIANT,OPEN
391,3 RUE DU JOURDAIN - 75020 PARIS,20,2017-09-29 22:59:07,48.87409248091576,2.389435908330615,20112 - JOURDAIN,OPEN
392,161 AVENUE MALAKOFF - 75016 PARIS,34,2017-09-29 22:54:12,48.87669268743692,2.283457593383419,16101 - MALAKOFF,OPEN
393,83 RUE LEGENDRE - 75017 PARIS,29,2017-09-29 22:52:34,48.8877723254283,2.32036786584418,17110 - LEGENDRE,OPEN
394,26 RUE DU COLONEL PIERRE AVIA - 75015 PARIS,29,2017-09-29 22:53:47,48.8296843300915,2.275342586850291,15120 - AVIA,OPEN
395,12 BIS RUE DE LA GRANGE AUX BELLES - 75010 PARIS,59,2017-09-29 22:53:37,48.874794994841274,2.366669436984963,10114 - HOPITAL SAINT LOUIS,OPEN
396,PLACE DE LA PORTE DE CHAMPERET - 75017 PARIS,27,2017-09-29 22:57:44,48.88561741628322,2.290781411279206,17031 - PORTE DE CHAMPERET,OPEN
397,17 RUE DES BEAUX ARTS - 75006 PARIS,19,2017-09-29 22:54:27,48.8564374096868,2.334797622948368,06021 - BONAPARTE BEAUX ARTS,OPEN
398,51 RUE DES VIGNES - 75016 PARIS,20,2017-09-29 23:00:35,48.85615074338874,2.275188414671189,16031 - BOULAINVILLIERS,OPEN
399,3 RUE TRAKTIR - 75016 PARIS,20,2017-09-29 22:58:30,48.87279915599243,2.291508179426733,16103 - TRAKTIR,OPEN
400,2 RUE BLAISE DESGOFFE - 75006 PARIS,31,2017-09-29 22:58:07,48.84612989154848,2.324240578144087,06027 - VAUGIRARD DESGOFFE,OPEN
401,25 RUE BAYARD - 75008 PARIS,35,2017-09-29 23:01:38,48.86729323621449,2.307691605650344,08030 - MONTAIGNE,OPEN
402,17 BOULEVARD DU MORLAND - 75004 PARIS,36,2017-09-29 23:00:16,48.84996003527753,2.363239868721318,04105 - MORLAND,OPEN
403,63 BOULEVARD DAVOUT / ANGLE 84 RUE VOLGA 75020 PARIS,27,2017-09-29 22:59:26,48.852919679957296,2.410522909779111,20044 - DAVOUT VOLGA,OPEN
404,ROUTE DE LA CEINTURE DU LAC DAUMESNIL - 75012 PARIS,50,2017-09-29 22:52:59,48.82772523704757,2.41827234236864,12120 - CONSERVATION,OPEN
405,2 BOULEVARD FLANDRIN - 75016 PARIS,17,2017-09-29 22:53:54,48.86441140945903,2.272448647646471,16018 - FLANDRIN,OPEN
406,150 RUE NATIONALE - 75013 PARIS,36,2017-09-29 22:56:00,48.830957464145705,2.364107053254628,13042 - NATIONALE BACH,OPEN
407,FACE AU 60 AVENUE CHARLES DE GAULLES - 94130 NOGENT SUR MARNE,50,2017-09-29 22:57:27,48.83648112918176,2.479464268709081,41302 - CHARLES DE GAULLE (NOGENT),OPEN
408,109 RUE  PAUL VAILLANT COUTURIER - 92300 LEVALLOIS,35,2017-09-29 22:54:32,48.89819702263572,2.293848017974069,23004 - COUTURIER 2 (LEVALLOIS),OPEN
409,212 RUE DE CHARENTON - 75012 PARIS,30,2017-09-29 22:54:30,48.840869459702354,2.387564334932072,12109 - CHAROLAIS,OPEN
410,79 RUE DE LA VICTOIRE - 75009 PARIS,44,2017-09-29 22:59:14,48.87518586417745,2.332036313368639,09030 - VICTOIR CHAUSSEE D ANTIN,OPEN
411,93 RUE CAULAINCOURT - 75018 PARIS,38,2017-09-29 22:57:58,48.8896779050281,2.33817871442611,18017 - PECQUEUR,OPEN
412,22-24 RUE DE CHARTRES - 75018 PARIS,33,2017-09-29 22:54:40,48.88470686398326,2.35358041022707,18107 - CHARTRES,OPEN
413,FACE 4 BOULEVARD PASTEUR - 75015 PARIS,62,2017-09-29 22:56:09,48.844838019227154,2.311085506094106,15008 - SEVRES LECOURBE,OPEN
414,23 AVENUE DE SEGUR - 75007 PARIS,18,2017-09-29 22:53:49,48.85129433458901,2.309747615603337,07018 - SEGUR ESTREES,OPEN
415,RUE DE LA CLOTURE / ANGLE RUE DU DEBARCADERE - 75019 PARIS,50,2017-09-29 22:53:35,48.89713005307456,2.396079008206681,19044 - GRANDS MOULINS,OPEN
416,58 RUE DES VINAIGRIERS - 75010 PARIS,24,2017-09-29 23:00:00,48.873267841170026,2.359323613430623,10012 - VINAIGRIERS,OPEN
417,3 AVENUE BOSQUET - 75007 PARIS,69,2017-09-29 22:52:56,48.86164049957625,2.302250344175951,07022 - PONT DE L'ALMA,OPEN
418,FACE AU 12 RUE CANDALE - 93500 PANTIN,25,2017-09-29 23:01:59,48.889485840195675,2.414307515111288,35012 - CANDALE (PANTIN),OPEN
419,14 RUE DU PONT NEUF - 75001 PARIS,24,2017-09-29 23:01:04,48.860245194532624,2.344333545273837,01009 - PONT NEUF - 14,OPEN
420,1 PLACE HENRI ROLLET - 75015 PARIS,8,2017-09-29 23:00:45,48.83598100445596,2.293467119128608,15051 - ROLLET,OPEN
421,26 RUE MARYSE HILSZ - 75020 PARIS,23,2017-09-29 22:57:13,48.851285276158144,2.412733641628248,20107 - STADE MARYSE HILSZ,OPEN
422,10 BOULEVARD DES BATIGNOLLES SUR TPC - 75008 PARIS,47,2017-09-29 23:02:18,48.883318044354574,2.326207175385489,08012 - CLICHY,OPEN
423,FACE 8 RUE SALOMON DE CAUS - 75003 PARIS,24,2017-09-29 23:02:25,48.86749798940664,2.353660816249226,03012 - GAITE LYRIQUE,OPEN
424,2 RUE DE MAZAGRAN - 75010 PARIS,24,2017-09-29 22:58:56,48.870278078579595,2.351281636686514,10105 - BONNE NOUVELLE PROP2,OPEN
425,FACE 45 RUE CAUMARTIN - 75009 PARIS,51,2017-09-29 22:53:59,48.872795019872605,2.328315742616178,09033 - HAVRE CAUMARTIN,OPEN
426,49-51 BD ROMAIN ROLLAND - 75014 PARIS,25,2017-09-29 22:54:50,48.820323646126774,2.32300304092451,14116 - ROMAIN ROLLAND,OPEN
427,2 RUE MONTGALLET - 75012 PARIS,16,2017-09-29 22:59:06,48.84264777870052,2.386164927813738,12027 - MONTGALLET CHARENTON,OPEN
428,54 AVENUE EDISON - 75013 PARIS,18,2017-09-29 22:59:55,48.82902666973469,2.361069024089417,13034 - EDISON,OPEN
429,28 RUE J.B.PIGALLE - 75009 PARIS,17,2017-09-29 23:02:24,48.87939826447722,2.333709173337285,09026 - BRUYERE PIGALLE,OPEN
430,62 RUE LEGENDRE - 75017 PARIS,22,2017-09-29 23:00:55,48.885437730894544,2.316473835914172,17013 - LEGENDRE,OPEN
431,175/179 RUE DE PARIS - 93100 MONTREUIL,46,2017-09-29 22:59:03,48.85550131286469,2.422055733613231,31004 - PARIS 2 (MONTREUIL),OPEN
432,3 RUE BOUDREAU - 75009 PARIS,8,2017-09-29 22:57:47,48.87219025140095,2.329423494000903,09106 - AUBER,OPEN
433,12 RUE FRANCOIS MILLET - 75016 PARIS,66,2017-09-29 22:58:35,48.85100487466529,2.272469482915694,16028 - MILLET - JEAN DE LA FONTAINE,OPEN
434,50 RUE LEIBNITZ - 75018 PARIS,41,2017-09-29 22:59:01,48.896328348515986,2.333390423834684,18034 - LEIBNITZ,OPEN
435,1 RUE HENRI BARBUSSE - 75005 PARIS,15,2017-09-29 22:58:43,48.84375698130157,2.339306721981416,05010 - SAINT MICHEL HENRI BARBUSSE,OPEN
436,224 RUE DE BERCY - 75012 PARIS,30,2017-09-29 22:57:49,48.84618800146489,2.37040616152132,12102 - DIDEROT BERCY,OPEN
437,8-10 RUE DE POISSY - 75005 PARIS,25,2017-09-29 22:54:03,48.84969041137042,2.352970183602024,05019 - POISSY,OPEN
438,RUE MOLITOR - 75016 PARIS,34,2017-09-29 22:55:40,48.84509712653168,2.265724147895062,16038 - RUE MOLITOR,OPEN
439,19 RUE ROSSINI - 75009 PARIS,33,2017-09-29 22:58:41,48.87334627510507,2.337980867701675,09022 - LAFITTE ROSSINI,OPEN
440,80 RUE OBERKAMPF - 75011 PARIS,22,2017-09-29 22:59:35,48.86530798423503,2.376019912019568,11030 - SAINT MAUR OBERKAMPF,OPEN
441,AVENUE LOUIS BARTHOU / PLACE DE LA COLOMBIE - 75016 PARIS,33,2017-09-29 22:58:01,48.863757931035046,2.267504683574771,16130 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 2,OPEN
442,AVENUE DES MURS DU PARC - 94300 VINCENNES,50,2017-09-29 22:57:52,48.84696126017499,2.452237396596088,43009 - MURS DU PARC (VINCENNES),OPEN
443,2 RUE D'ARSONVAL - 75015 PARIS,25,2017-09-29 22:54:11,48.84040040365445,2.313117867297474,15113 - FALGUIERE ARSONVAL,OPEN
444,41 QUAI DE L'HORLOGE - 75001 PARIS,16,2017-09-29 23:00:51,48.857091635218225,2.341747995157864,01001 - ILE DE LA CITE PONT NEUF,OPEN
445,132 BOULEVARD DE CLICHY - 75018 PARIS,32,2017-09-29 22:54:47,48.88412710804656,2.328807098192234,18044 - CLICHY,OPEN
446,2 RUE PAUL VAILLANT COUTURIER - 92300 LEVALLOIS,35,2017-09-29 22:59:46,48.8936146524531,2.277618727223195,23001 - COUTURIER 1 (LEVALLOIS),OPEN
447,18 AVENUE MAC MAHON - 75017 PARIS,25,2017-09-29 23:02:15,48.8775320841302,2.29451253605293,17046 - MAC MAHON,OPEN
448,FACE 210 AVENUE JEAN JAURES - 75019 PARIS,60,2017-09-29 23:00:53,48.8887860708258,2.39268612206715,19018 - CITÉ DE LA MUSIQUE,OPEN
449,85 RUE JEAN DE LA FONTAINE - 75016 PARIS,31,2017-09-29 22:53:24,48.84842761367387,2.265253821160005,16033 - MICHEL ANGE AUTEUIL,OPEN
450,13 RUE DIDOT - 75014 PARIS,22,2017-09-29 22:54:23,48.8337,2.3215,14031 - DIDOT CHATEAU,OPEN
451,1 RUE GROS - 75016 PARIS,45,2017-09-29 22:57:09,48.851359912581465,2.277697269448623,16029 - MAISON DE RADIO FRANCE,OPEN
452,RUE JOUFFROY D'ABBANS - 75017 PARIS,40,2017-09-29 22:56:14,48.8842894403224,2.305497444260642,17021 - WAGRAM (17EME ARR.),OPEN
453,FACE 61-63 RUE DIDEROT- 93400 SAINT OUEN,50,2017-09-29 22:52:53,48.91157045930829,2.333910127129224,34010 - DIDEROT 2 (SAINT OUEN),CLOSED
454,33 RUE PIERRET - 92200 NEUILLY SUR SEINE,25,2017-09-29 23:01:45,48.883026659159576,2.260096983931875,22006 - PIERRET (NEUILLY),OPEN
455,28 RUE DE LORRAINE - 75019 PARIS,18,2017-09-29 22:55:04,48.886335082615275,2.38246120055766,19014 - LORRAINE,OPEN
456,18 PLACE ADOLPHE CHERIOUX - 75015 PARIS,66,2017-09-27 11:04:00,48.839635080561905,2.300654459291639,15038 - PLACE ADOLPHE CHERIOUX,CLOSED
457,48 BOULEVARD DE CHARONNE - 75011 PARIS,27,2017-09-29 22:57:12,48.85160266522164,2.398403047037931,20043 - CHARONNE AVRON,OPEN
458,30 AVENUE VERDIER 92120 MONTROUGE,29,2017-09-29 23:01:18,48.8155296336784,2.31702986373133,21207 - VERDIER (MONTROUGE),OPEN
459,164 RUE DE MENILMONTANT - 75020 PARIS,19,2017-09-29 22:59:53,48.87068263384462,2.398959602331646,20036 - MENILMONTANT - PELLEPORT,OPEN
460,23 RUE DESAIX - 75015 PARIS,12,2017-09-29 23:01:07,48.852804604940296,2.293077029857222,15067 - DESAIX,OPEN
461,35 RUE VERON - 75018 PARIS,21,2017-09-29 22:59:09,48.885257971348466,2.334617735640665,18114 - LEPIC VERON,OPEN
462,38 RUE DE LONDRES - 75009 PARIS,44,2017-09-29 22:59:48,48.87775323400056,2.327339290714228,09035 - PLACE DE BUDAPEST,OPEN
463,108 RUE D'ABOUKIR - 75002 PARIS,21,2017-09-29 22:55:28,48.868660481539266,2.35018588824494,02016 - ABOUKIR,OPEN
464,41 RUE JUSSIEU - 75005 PARIS,36,2017-09-29 23:02:36,48.847184641150214,2.353398379689353,05021 - JUSSIEU,OPEN
465,PLACE SAINT PIERRE - 75018 PARIS,33,2017-09-29 22:58:01,48.88469160640549,2.344139285947184,18006 - MARCHE ST-PIERRE,OPEN
466,25 RUE DU PONT LOUIS PHILIPPE - 75004 PARIS,45,2017-09-29 22:57:32,48.8559658562102,2.35638115487306,04015 - MAIRIE DU 4 EME,OPEN
467,72 RUE SAINT-FARGEAU - 75020 PARIS,32,2017-09-29 22:54:34,48.872747269036246,2.408203454302088,20117 - SAINT FARGEAU MORTIER,OPEN
468,104 AVENUE LOLIVE - 93500 PANTIN,22,2017-09-29 22:54:08,48.892139409307205,2.409107737701187,35009 - LOLIVE 1 (PANTIN),OPEN
469,FACE 16 RUE DES BATIGNOLLES - 75017 PARIS,23,2017-09-29 22:55:06,48.884101293163106,2.322206025347343,17012 - MAIRIE DU 17EME,OPEN
470,51 QUAI DE LA SEINE - 75019 PARIS,18,2017-09-29 22:59:46,48.88679881177337,2.374719516795626,19029 - SEINE FLANDRE,OPEN
471,7 RUE DE METZ - 75010 PARIS,72,2017-09-29 23:01:00,48.870893425955984,2.353521565011111,10004 - METZ,OPEN
472,21 RUE D'UZES - 75002 PARIS,30,2017-09-29 23:01:42,48.87077575727228,2.343163334385358,02010 - BOULEVARD MONTMARTRE,OPEN
473,24 RUE DE DOUAI - 75009 PARIS,25,2017-09-29 23:00:44,48.88235325984544,2.333263372748175,09027 - FONTAINE DOUAI,OPEN
474,18 BD DU TEMPLE - 75011 PARIS,36,2017-09-29 23:01:53,48.86442014173202,2.366136374249966,11040 - TEMPLE JEAN PIERRE TIMBAUD,OPEN
475,2 BOULEVARD JEAN JAURES -  92100 BOULOGNE-BILLANCOURT,23,2017-09-29 22:57:33,48.8456381388333,2.23701147134366,21003 - JAURES 1 (BOULOGNE-BILLANCOURT),OPEN
476,86 RUE TOLBIAC - 75013 PARIS,36,2017-09-29 22:58:48,48.82690019971573,2.365177603483576,13036 - TOLBIAC NATIONALE,OPEN
477,PLACE MARCEL CACHIN - 94200 IVRY SUR SEINE,51,2017-09-29 22:33:21,48.81414053750237,2.390909368067142,42014 - CACHIN (IVRY),OPEN
478,GARE DE L'EST-PARVIS GARE DE L'EST - 75010 PARIS,20,2017-09-29 22:57:12,48.8764198136411,2.3586300645446,00906 - GARE DE L'EST,OPEN
479,9 RUE DU COMMANDANT MOUCHOTE 75014 PARIS,39,2017-09-29 22:59:00,48.8393250250604,2.32095412572888,14117 - MOUCHOTTE,OPEN
480,48 RUE LOUIS BLANC - 75010 PARIS,39,2017-09-29 22:56:53,48.88199720999019,2.363625214552995,10031 - AQUEDUC,OPEN
481,56 RUE CHEVALERET - 75013 PARIS,21,2017-09-29 22:58:45,48.82941013459557,2.375934558013933,13053 - CHEVALERET TOLBIAC,OPEN
482,1/3 RUE DE ROCHECHOUART - 75009 PARIS,23,2017-09-29 22:59:55,48.876719895109,2.344393021853951,09010 - CADET,OPEN
483,14 AVENUE VICTORIA - 75001 PARIS,21,2017-09-29 22:58:10,48.857940092963034,2.347010058114489,01002 - PLACE DU CHATELET,OPEN
484,2 RUE BENJAMIN GODARD - 75016 PARIS,33,2017-09-29 22:58:10,48.86598324102434,2.275725635731198,16107 - GODARD,OPEN
485,36-38 RUE REGNAULT - 75013 PARIS,63,2017-09-29 23:00:09,48.82434285685922,2.376060091685724,13118 - PATAY REGNAULT,OPEN
486,106 RUE ALEXANDRE DUMAS - 75020 PARIS,44,2017-09-29 22:59:30,48.85535513998681,2.399728589689724,20013 - PLACE DE LA REUNION,OPEN
487,18 BOULEVARD D'AURELLE DE PALADINES - 75017 PARIS,41,2017-09-29 22:59:47,48.883498081948446,2.28201558962579,17105 - PALADINES,OPEN
488,10 RUE BELIDOR - 75017 PARIS,38,2017-09-29 22:52:34,48.88023362761321,2.285380679473588,17043 - PLACE GENERAL KOENIG,OPEN
489,56 AVENUE JEAN MOULIN - 75014 PARIS,33,2017-09-29 22:55:56,48.82570981702807,2.321849987344236,14037 - JEAN MOULIN,OPEN
490,04 PLACE DE LA MADELEINE - 75008 PARIS,37,2017-09-29 22:53:28,48.86909008833763,2.324429630496505,08005 - MADELEINE,OPEN
491,9 RUE LE GOFF - 75005 PARIS,35,2017-09-29 22:58:59,48.84623928170344,2.341324916011569,05003 - GAY LUSSAC LE GOFF,OPEN
492,2 RUE DU FAUBOURG DU TEMPLE - 75011 PARIS,38,2017-09-29 23:00:54,48.868,2.36498,11037 - FAUBOURG DU TEMPLE PLACE DE LA REPUBLIQUE,OPEN
493,68 RUE LOUIS BLANC - 75010 PARIS,20,2017-09-29 22:58:32,48.88384931844148,2.360053088985318,10034 - CHAPELLE LOUIS BLANC,OPEN
494,100 AVENUE DE LA MARNE - 92120 MONTROUGE,14,2017-09-29 23:02:18,48.811749821310805,2.303169887627808,21211 - MARNE (MONTROUGE),OPEN
495,FACE 25 RUE PERGOLESE - 75016 PARIS,38,2017-09-29 22:55:27,48.87518496111192,2.284219432060596,16002 - PERGOLESE,OPEN
496,FACE 2 PLACE D'ITALIE - 75013 PARIS,53,2017-09-29 22:59:10,48.83199636916928,2.354809472700658,13008 - ITALIE ROSALIE,OPEN
497,FACE 51 RUE VILLENEUVE - 92110 CLICHY,35,2017-09-29 22:59:03,48.90550311453459,2.310820381708937,21110 - VILLENEUVE (CLICHY),OPEN
498,51 RUE GUERSANT - 75017 PARIS,39,2017-09-29 22:59:28,48.88287775178599,2.287667370814871,17041 - PORTE DE VILLIERS,OPEN
499,1 RUE LAMENNAIS - 75008 PARIS,26,2017-09-29 22:52:38,48.87355533448877,2.303288666125152,08102 - LAMENAIS WASHINGTON,OPEN
500,17 RUE SAINT AMBROISE - 75011 PARIS,38,2017-09-29 23:02:06,48.8621350384716,2.377229858571335,11027 - SAINT AMBROISE PARMENTIER,OPEN
501,4 RUE ANDRE GIDE  - 75015 PARIS,20,2017-09-29 22:56:46,48.8365662244334,2.312707121097412,15027 - GIDE,OPEN
502,3-5 RUE LOUIS GANNE - 75020 PARIS,30,2017-09-29 22:54:15,48.86346964122224,2.409670100215905,20045 - LOUIS GANNE,OPEN
503,FACE 50 RUE RENE BOULANGER - 75010 PARIS,62,2017-09-29 23:01:46,48.86849994171273,2.359970049607283,10001 - JOHANN STRAUSS,OPEN
504,DEV 2 RUE JOSEPH LOUVILLE - 75015 PARIS,63,2017-09-29 23:00:16,48.844806421735925,2.297572005982148,15021 - CROIX NIVERT,OPEN
505,5 RUE BLEUE - 75009 PARIS,30,2017-09-29 22:56:25,48.87582185503067,2.347303230302456,09113 - BLEUE,OPEN
506,1 RUE DE PONTOISE - 75005 PARIS,23,2017-09-29 22:57:40,48.85045800918843,2.352454275492188,05107 - PONTOISE,OPEN
507,227 BOULEVARD PEREIRE SUR TPC - 75017 PARIS,46,2017-09-29 22:58:26,48.879813218337546,2.287956452342442,17040 - TERNES PEREIRE,OPEN
508,14 AVENUE STALINGRAD - 94120 FONTENAY SOUS BOIS,51,2017-09-29 22:56:24,48.850125232056115,2.455529172111142,41203 - STALINGRAD (FONTENAY SOUS BOIS),OPEN
509,FACE 3 BD GARIBALDI - 75015 PARIS,59,2017-09-29 23:00:39,48.84757532146731,2.30286310050181,15010 - CAMBRONNE,OPEN
510,3-5 RUE ROUGEMONT - 75009 PARIS,30,2017-09-29 22:57:02,48.87154221364212,2.345836455597928,09012 - ROUGEMONT,OPEN
511,25 RUE LOUIS LE GRAND - 75002 PARIS,31,2017-09-29 22:58:59,48.870508937203915,2.334054461939329,02015 - OPERA - CAPUCINES,OPEN
512,FACE AU 61 RUE ALBERT DHALENNE - 93400 SAINT OUEN,23,2017-09-29 23:01:37,48.914188312399,2.33208283587176,34011 - DHALENNE (SAINT OUEN),OPEN
513,RUE DU CHATEAU - 93170 BAGNOLET,25,2017-09-29 22:54:39,48.86302549226599,2.415622204179507,31706 - CHATEAU (BAGNOLET),OPEN
